"sample.id","UID","iso2","iso3","code3","FIPS","Admin2","Province_State","Country_Region","Lat","Long_","Combined_Key","nb.cases.per.day","power.law.exponent","growth.rate.incidence.package","doubling.time","earlyR0.nishiura","earlyR0.wang","earlyR0.du","growth.rate.R0.package","R0.EG.nishiura","R0.EG.wang","R0.EG.du","R0.ML.nishiura","R0.ML.wang","R0.ML.du","total.nb.cases","first.date","end.date","observational.period"
"US_652","84017103","US","USA","840","17103","Lee","Illinois","US","41.74583951","-89.29977132","Lee, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_653","84017105","US","USA","840","17105","Livingston","Illinois","US","40.89188292","-88.55784752","Livingston, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_654","84017107","US","USA","840","17107","Logan","Illinois","US","40.12581572","-89.36638784","Logan, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_655","84017109","US","USA","840","17109","McDonough","Illinois","US","40.45674722","-90.67775541","McDonough, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_656","84017111","US","USA","840","17111","McHenry","Illinois","US","42.32451172","-88.45248227","McHenry, Illinois, US","10.7777777777778","0.485041248123651","0.112800712169179","6.14488301740827","1.64164164164164","2.53253253253253","2.1021021021021","0.143022040907347","2.03366232780334","2.551000568784","2.15864160793549","2.76984864641581","3.81019335399449","2.88113203442803","97","2020-03-29","2020-04-06","9"
"US_657","84017113","US","USA","840","17113","McLean","Illinois","US","40.48996987","-88.84621113","McLean, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_658","84017115","US","USA","840","17115","Macon","Illinois","US","39.86064913","-88.96342505","Macon, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_659","84017117","US","USA","840","17117","Macoupin","Illinois","US","39.26119767","-89.92424028","Macoupin, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_660","84017119","US","USA","840","17119","Madison","Illinois","US","38.83042506","-89.90422563","Madison, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","4","2020-04-06","2020-04-06","1"
"US_661","84017121","US","USA","840","17121","Marion","Illinois","US","38.64963204","-88.91899208","Marion, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_662","84017123","US","USA","840","17123","Marshall","Illinois","US","41.0327901","-89.34510444","Marshall, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_663","84017125","US","USA","840","17125","Mason","Illinois","US","40.23917274","-89.91824452","Mason, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_664","84017127","US","USA","840","17127","Massac","Illinois","US","37.22078441","-88.71036614","Massac, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_665","84017129","US","USA","840","17129","Menard","Illinois","US","40.02742725","-89.80246001","Menard, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_666","84017131","US","USA","840","17131","Mercer","Illinois","US","41.20596782","-90.74290052","Mercer, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_667","84017133","US","USA","840","17133","Monroe","Illinois","US","38.27594376","-90.17761038","Monroe, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_668","84017135","US","USA","840","17135","Montgomery","Illinois","US","39.23198845","-89.47809254","Montgomery, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_669","84017137","US","USA","840","17137","Morgan","Illinois","US","39.71654544","-90.20255104","Morgan, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_670","84017139","US","USA","840","17139","Moultrie","Illinois","US","39.64187451","-88.62099969","Moultrie, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_671","84017141","US","USA","840","17141","Ogle","Illinois","US","42.04165196","-89.32184679","Ogle, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_672","84017143","US","USA","840","17143","Peoria","Illinois","US","40.78702156","-89.76078901","Peoria, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_673","84017145","US","USA","840","17145","Perry","Illinois","US","38.08510853","-89.36856219","Perry, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_674","84017147","US","USA","840","17147","Piatt","Illinois","US","40.01360584","-88.59319339","Piatt, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_675","84017149","US","USA","840","17149","Pike","Illinois","US","39.62265059","-90.8877017","Pike, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_676","84017151","US","USA","840","17151","Pope","Illinois","US","37.41391284","-88.56152109","Pope, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_677","84017153","US","USA","840","17153","Pulaski","Illinois","US","37.22631423","-89.13085001","Pulaski, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_678","84017155","US","USA","840","17155","Putnam","Illinois","US","41.2013541","-89.2869272","Putnam, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_679","84017157","US","USA","840","17157","Randolph","Illinois","US","38.05095369","-89.82512254","Randolph, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_680","84017159","US","USA","840","17159","Richland","Illinois","US","38.71240969","-88.08475366","Richland, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_681","84017161","US","USA","840","17161","Rock Island","Illinois","US","41.46613806","-90.57042164","Rock Island, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_682","84017163","US","USA","840","17163","St. Clair","Illinois","US","38.46996033","-89.93063427","St. Clair, Illinois, US","8.16666666666667","0.123029284914732","0.0909730223583879","7.61926077193846","1.69169169169169","2.65265265265265","2.2022022022022","0.0455391841238059","1.26748414573563","1.40534158522057","1.30957279811059","3.23649628530188","4.22307003902945","3.13440284490598","49","2020-04-01","2020-04-06","6"
"US_683","84017165","US","USA","840","17165","Saline","Illinois","US","37.75332999","-88.54119706","Saline, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_684","84017167","US","USA","840","17167","Sangamon","Illinois","US","39.75836914","-89.65872023","Sangamon, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_685","84017169","US","USA","840","17169","Schuyler","Illinois","US","40.1571798","-90.61114163","Schuyler, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_686","84017171","US","USA","840","17171","Scott","Illinois","US","39.6429169","-90.47814431","Scott, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_687","84017173","US","USA","840","17173","Shelby","Illinois","US","39.39133527","-88.80611122","Shelby, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_688","84017175","US","USA","840","17175","Stark","Illinois","US","41.09309773","-89.79745866","Stark, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_689","84017177","US","USA","840","17177","Stephenson","Illinois","US","42.35129217","-89.662598","Stephenson, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_690","84017179","US","USA","840","17179","Tazewell","Illinois","US","40.50716185","-89.51404662","Tazewell, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_691","84017181","US","USA","840","17181","Union","Illinois","US","37.47119609","-89.25548938","Union, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_692","84017183","US","USA","840","17183","Vermilion","Illinois","US","40.18417171","-87.73384359","Vermilion, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_693","84017185","US","USA","840","17185","Wabash","Illinois","US","38.44272901","-87.84922065","Wabash, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_694","84017187","US","USA","840","17187","Warren","Illinois","US","40.84925021","-90.6147432","Warren, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_695","84017189","US","USA","840","17189","Washington","Illinois","US","38.35309213","-89.40982703","Washington, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_696","84017191","US","USA","840","17191","Wayne","Illinois","US","38.42955355","-88.42586459","Wayne, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_697","84017193","US","USA","840","17193","White","Illinois","US","38.08706198","-88.17657461","White, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_698","84017195","US","USA","840","17195","Whiteside","Illinois","US","41.75509713","-89.91556058","Whiteside, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_699","84017197","US","USA","840","17197","Will","Illinois","US","41.44619267","-87.97862712","Will, Illinois, US","59.7272727272727","0.247928294670191","0.0818891088646114","8.46446114960094","1.4014014014014","2.02202202202202","1.7017017017017","0.0660270489312455","1.40524172479136","1.61410135559633","1.46634022910138","1.89611670037955","2.60302739868196","2.05189670342352","657","2020-03-27","2020-04-06","11"
"US_700","84017199","US","USA","840","17199","Williamson","Illinois","US","37.73033511","-88.92994027","Williamson, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_701","84017201","US","USA","840","17201","Winnebago","Illinois","US","42.33641854","-89.16085327","Winnebago, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_702","84017203","US","USA","840","17203","Woodford","Illinois","US","40.78579374","-89.20973757","Woodford, Illinois, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_703","84018001","US","USA","840","18001","Adams","Indiana","US","40.7457653","-84.93671406","Adams, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_704","84018003","US","USA","840","18003","Allen","Indiana","US","41.09194313","-85.06800636","Allen, Indiana, US","10.25","0.302516160316684","0.346573590279973","2","2.54254254254254","3.86386386386386","3.2032032032032","0.397240427864448","5.78889363401166","7.55898558184134","5.78697380273252","7.0141646231281","8.74157177618071","6.39376782188048","41","2020-04-03","2020-04-06","4"
"US_705","84018005","US","USA","840","18005","Bartholomew","Indiana","US","39.20744865","-85.89558181","Bartholomew, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","9","2020-04-05","2020-04-06","2"
"US_706","84018007","US","USA","840","18007","Benton","Indiana","US","40.60626947","-87.31093999","Benton, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_707","84018009","US","USA","840","18009","Blackford","Indiana","US","40.47388153","-85.32499702","Blackford, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_708","84018011","US","USA","840","18011","Boone","Indiana","US","40.0509304","-86.46841646","Boone, Indiana, US","8.66666666666667","-0.521519621565019","-0.269498250366344","Inf","2.56256256256256","3.9039039039039","3.25325325325325","-0.292558999692366","0.163163455135544","0.0119327547159824","0.0639632386669742","6.06483686858184","6.15648361984583","4.46937007139648","26","2020-04-04","2020-04-06","3"
"US_709","84018013","US","USA","840","18013","Brown","Indiana","US","39.19605589","-86.22868909","Brown, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_710","84018015","US","USA","840","18015","Carroll","Indiana","US","40.5807832","-86.56198812","Carroll,Indiana,US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_711","84018017","US","USA","840","18017","Cass","Indiana","US","40.76135835","-86.34830753","Cass, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_712","84018019","US","USA","840","18019","Clark","Indiana","US","38.48015445","-85.70510334","Clark, Indiana, US","5.5","-0.150652148164388","-0.0729286227175818","Inf","2.61261261261261","4.08408408408408","3.39339339339339","-0.0728365338137501","0.668671047368821","0.513331656032846","0.609515326220953","5.13750681280761","5.95426438884347","4.34251053944889","22","2020-04-03","2020-04-06","4"
"US_713","84018021","US","USA","840","18021","Clay","Indiana","US","39.39561833","-87.11723506","Clay, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_714","84018023","US","USA","840","18023","Clinton","Indiana","US","40.30319754","-86.47277257","Clinton, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_715","84018025","US","USA","840","18025","Crawford","Indiana","US","38.28814402","-86.44518825","Crawford, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_716","84018027","US","USA","840","18027","Daviess","Indiana","US","38.70186039","-87.07185406","Daviess, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_717","84018029","US","USA","840","18029","Dearborn","Indiana","US","39.14647946","-84.97333539","Dearborn, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_718","84018031","US","USA","840","18031","Decatur","Indiana","US","39.30712658","-85.50087166","Decatur, Indiana, US","8.4","-0.692460208716289","-0.258851563240702","Inf","2.02202202202202","3.22322322322322","2.67267267267267","-0.144138951945928","0.437655734348204","0.215664938648999","0.34012786416008","3.01993878278111","4.00006387101822","2.945526989165","42","2020-04-02","2020-04-06","5"
"US_719","84018033","US","USA","840","18033","DeKalb","Indiana","US","41.39804622","-84.99906934","DeKalb, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_720","84018035","US","USA","840","18035","Delaware","Indiana","US","40.22787247","-85.39732772","Delaware, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_721","84018037","US","USA","840","18037","Dubois","Indiana","US","38.36597551","-86.8792417","Dubois, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_722","84018039","US","USA","840","18039","Elkhart","Indiana","US","41.59761169","-85.85875695","Elkhart, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_723","84018041","US","USA","840","18041","Fayette","Indiana","US","39.63684962","-85.17797541","Fayette, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_724","84018043","US","USA","840","18043","Floyd","Indiana","US","38.32117957","-85.90385377","Floyd, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","9","2020-04-05","2020-04-06","2"
"US_725","84018045","US","USA","840","18045","Fountain","Indiana","US","40.12361933","-87.24217689","Fountain, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_726","84018047","US","USA","840","18047","Franklin","Indiana","US","39.4142482","-85.06062647","Franklin, Indiana, US","2.33333333333333","0.0629899530962332","-1.17756934401283e-16","Inf","4.07407407407407","6.08608608608609","5.06506506506507","2.09684823788371e-13","1.00000518491302","1.00001212459992","1.00001535735194","10.4023384969311","9.98090694319777","7.24928386142944","7","2020-04-04","2020-04-06","3"
"US_727","84018049","US","USA","840","18049","Fulton","Indiana","US","41.0469907","-86.26252745","Fulton, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_728","84018051","US","USA","840","18051","Gibson","Indiana","US","38.30393723","-87.58054938","Gibson, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_729","84018053","US","USA","840","18053","Grant","Indiana","US","40.51587228","-85.65468702","Grant, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_730","84018055","US","USA","840","18055","Greene","Indiana","US","39.03630547","-86.96223202","Greene, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_731","84018057","US","USA","840","18057","Hamilton","Indiana","US","40.07306535","-86.05244729","Hamilton, Indiana, US","26.8181818181818","0.488282716043754","0.103338505387645","6.70754021417092","1.53153153153153","2.24224224224224","1.87187187187187","0.0938422253084227","1.61119229821754","1.92441992834655","1.69726028247383","2.05788767323763","2.9061785047201","2.27078808488247","295","2020-03-27","2020-04-06","11"
"US_732","84018059","US","USA","840","18059","Hancock","Indiana","US","39.82304555","-85.77566351","Hancock, Indiana, US","10.3333333333333","-0.51969863978811","-0.187346724720706","Inf","1.97197197197197","3.003003003003","2.5025025025025","-0.244335588391677","0.22851228655416","0.0368340542500881","0.119351013679902","5.35951240084146","5.60271732708198","4.06644708153972","31","2020-04-04","2020-04-06","3"
"US_733","84018061","US","USA","840","18061","Harrison","Indiana","US","38.19467379","-86.10948271","Harrison, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_734","84018063","US","USA","840","18063","Hendricks","Indiana","US","39.76719009","-86.51037283","Hendricks, Indiana, US","18.5","0.322089827198611","0.0673685403841369","10.2888852364561","1.68168168168168","2.61261261261261","2.16216216216216","0.0529269878378338","1.31584748160306","1.47870319666572","1.36482186643428","2.49937628888525","3.53187061233911","2.66852111334669","148","2020-03-30","2020-04-06","8"
"US_735","84018065","US","USA","840","18065","Henry","Indiana","US","39.93029017","-85.39625719","Henry, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_736","84018067","US","USA","840","18067","Howard","Indiana","US","40.48527731","-86.11351892","Howard, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_737","84018069","US","USA","840","18069","Huntington","Indiana","US","40.82907273","-85.48822092","Huntington, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_738","84018071","US","USA","840","18071","Jackson","Indiana","US","38.9091582","-86.03851889","Jackson, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_739","84018073","US","USA","840","18073","Jasper","Indiana","US","41.02078733","-87.11553319","Jasper, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_740","84018075","US","USA","840","18075","Jay","Indiana","US","40.43781032","-85.00576229","Jay, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_741","84018077","US","USA","840","18077","Jefferson","Indiana","US","38.78576239","-85.43633383","Jefferson, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_742","84018079","US","USA","840","18079","Jennings","Indiana","US","38.99588883","-85.62710784","Jennings, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_743","84018081","US","USA","840","18081","Johnson","Indiana","US","39.48994426","-86.10149107","Johnson, Indiana, US","15.3","0.150486167113975","0.0421141279941017","16.4587803089981","1.64164164164164","2.37237237237237","1.99199199199199","0.0489184585565343","1.28942561404444","1.43863118929912","1.33466652244532","1.95977350838429","2.80226857915851","2.19989304000772","153","2020-03-28","2020-04-06","10"
"US_744","84018083","US","USA","840","18083","Knox","Indiana","US","38.68861576","-87.4194665","Knox, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_745","84018085","US","USA","840","18085","Kosciusko","Indiana","US","41.24521668","-85.86312322","Kosciusko, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_746","84018087","US","USA","840","18087","LaGrange","Indiana","US","41.64232188","-85.42674232","LaGrange, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_747","84018089","US","USA","840","18089","Lake","Indiana","US","41.41874274","-87.38277575","Lake, Indiana, US","32.2","0.355764843331341","0.0808652118405844","8.57163624237326","1.51151151151151","2.25225225225225","1.88188188188188","0.0717607730205189","1.44586839287912","1.67551644568927","1.51221810447534","2.08055904612935","2.93804014946553","2.27347117228804","322","2020-03-28","2020-04-06","10"
"US_748","84018091","US","USA","840","18091","LaPorte","Indiana","US","41.54366008","-86.74072188","LaPorte, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_749","84018093","US","USA","840","18093","Lawrence","Indiana","US","38.84112637","-86.48361629","Lawrence, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_750","84018095","US","USA","840","18095","Madison","Indiana","US","40.16143691","-85.71964711","Madison, Indiana, US","11","0.0272428581902497","0.0900542374906014","7.69699683074087","1.9019019019019","2.97297297297297","2.45245245245245","0.0637483533800791","1.38935208118977","1.59005888862494","1.44835281978777","3.6016979108647","4.73956259592509","3.49985708277612","55","2020-04-02","2020-04-06","5"
"US_751","84018097","US","USA","840","18097","Marion","Indiana","US","39.78163624","-86.13826325","Marion, Indiana, US","119.375","0.583921044723139","0.0881477115657275","7.86347334772383","1.35135135135135","1.82182182182182","1.56156156156156","0.0885552253250034","1.57030021419814","1.8630229642045","1.65173540320521","1.68364256799087","2.25312078559983","1.84607700083496","1910","2020-03-22","2020-04-06","16"
"US_752","84018099","US","USA","840","18099","Marshall","Indiana","US","41.32467367","-86.26185087","Marshall, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_753","84018101","US","USA","840","18101","Martin","Indiana","US","38.7099921","-86.80373186","Martin, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_754","84018103","US","USA","840","18103","Miami","Indiana","US","40.76940965","-86.04525048","Miami, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_755","84018105","US","USA","840","18105","Monroe","Indiana","US","39.16130004","-86.52414358","Monroe, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_756","84018107","US","USA","840","18107","Montgomery","Indiana","US","40.04034823","-86.89335024","Montgomery, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_757","84018109","US","USA","840","18109","Morgan","Indiana","US","39.47899078","-86.44573375","Morgan, Indiana, US","7","0.549933522161754","0.25647991057897","2.7025398558322","3.65365365365365","5.57557557557558","4.62462462462462","0.262114779504302","3.42217413180926","4.50622434642267","3.58068580780285","8.5385155482622","9.58050448387086","6.97779563024183","28","2020-04-03","2020-04-06","4"
"US_758","84018111","US","USA","840","18111","Newton","Indiana","US","40.95610449","-87.39635768","Newton, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_759","84018113","US","USA","840","18113","Noble","Indiana","US","41.39672484","-85.41966713","Noble, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_760","84018115","US","USA","840","18115","Ohio","Indiana","US","38.955305","-84.96515993","Ohio, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_761","84018117","US","USA","840","18117","Orange","Indiana","US","38.5411892","-86.49523093","Orange, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_762","84018119","US","USA","840","18119","Owen","Indiana","US","39.31145587","-86.83900724","Owen, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_763","84018121","US","USA","840","18121","Parke","Indiana","US","39.77202286","-87.20375833","Parke, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_764","84018123","US","USA","840","18123","Perry","Indiana","US","38.07809328","-86.63741946","Perry, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_765","84018125","US","USA","840","18125","Pike","Indiana","US","38.40112197","-87.23574907","Pike, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_766","84018127","US","USA","840","18127","Porter","Indiana","US","41.45986947","-87.06848888","Porter, Indiana, US","11.3333333333333","1.02258626135288","0.601986402162968","1.15143328498689","4.97497497497497","7.16716716716717","5.95595595595596","0.661779321938832","13.8583922177441","16.6978336571314","12.3889311379491","20.1486693972842","19.493786829688","14.1572272959027","34","2020-04-04","2020-04-06","3"
"US_767","84018129","US","USA","840","18129","Posey","Indiana","US","38.02097333","-87.86480429","Posey, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_768","84018131","US","USA","840","18131","Pulaski","Indiana","US","41.04166107","-86.69890683","Pulaski, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_769","84018133","US","USA","840","18133","Putnam","Indiana","US","39.66437981","-86.84517605","Putnam, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
"US_770","84018135","US","USA","840","18135","Randolph","Indiana","US","40.15734772","-85.01139319","Randolph, Indiana, US","0","0","-Inf","Inf","0","0","0","-Inf","0","0","0","0","0","0","0",NA,NA,NA
